TITLE = "Channel Statistics (step=6000, n=301)"
VARIABLES = "Z" "Z_plus" "U_mean" "W_mean" "u_rms" "v_rms" "w_rms" "uw_stress" "P_mean"
ZONE T="Stats", I=96, J=1, K=1, DATAPACKING=POINT
7.80762195e-01 4.83578226e+04 -1.06026949e+01 -1.77635684e-15 2.68176770e+02 1.25171692e+02 8.15459811e+01 4.30942790e+01 3.73890495e+05
7.92637260e-01 4.90933247e+04 -1.11499082e+01 -1.77635684e-15 2.67548343e+02 1.23867614e+02 7.68987401e+01 1.83377668e+01 3.74615632e+05
8.04192448e-01 4.98090147e+04 -1.07335579e+01 -2.66453526e-15 2.66557456e+02 1.22912754e+02 7.24295271e+01 5.69756389e+01 3.75273810e+05
8.15424255e-01 5.05046757e+04 -1.12591551e+01 8.88178420e-16 2.66548038e+02 1.21704240e+02 6.81177457e+01 3.13386773e+01 3.75871520e+05
8.26330292e-01 5.11801595e+04 -1.11668969e+01 0.00000000e+00 2.65995239e+02 1.20712565e+02 6.39708020e+01 3.50606426e+01 3.76411416e+05
8.36909232e-01 5.18353839e+04 -1.13354325e+01 -7.54951657e-15 2.65675239e+02 1.19931517e+02 5.99760839e+01 4.40977169e+01 3.76899874e+05
8.47160755e-01 5.24703293e+04 -1.08997522e+01 -3.99680289e-15 2.65134644e+02 1.18845029e+02 5.61308824e+01 3.92034756e+01 3.77340047e+05
8.57085493e-01 5.30850347e+04 -1.07757354e+01 -2.22044605e-15 2.64793956e+02 1.18143583e+02 5.24379237e+01 3.02938875e+01 3.77735215e+05
8.66684964e-01 5.36795941e+04 -1.02723070e+01 -1.33226763e-15 2.64526573e+02 1.17698566e+02 4.88835972e+01 3.87776739e+01 3.78090386e+05
8.75961510e-01 5.42541526e+04 -1.01431546e+01 -8.88178420e-16 2.64484056e+02 1.17035112e+02 4.54643430e+01 3.72788668e+01 3.78408515e+05
8.84918233e-01 5.48089023e+04 -9.82718878e+00 -1.33226763e-15 2.64435437e+02 1.16414419e+02 4.21790494e+01 2.93823489e+01 3.78691975e+05
8.93558930e-01 5.53440785e+04 -1.02212140e+01 4.44089210e-16 2.64215735e+02 1.15965891e+02 3.90335944e+01 2.36949888e+01 3.78943335e+05
9.01888030e-01 5.58599553e+04 -9.82751695e+00 -4.44089210e-16 2.63875395e+02 1.15621392e+02 3.60156695e+01 2.92801835e+01 3.79166525e+05
9.09910527e-01 5.63568422e+04 -9.03976348e+00 -1.33226763e-15 2.63837009e+02 1.15405858e+02 3.31131297e+01 1.45605258e+01 3.79363932e+05
9.17631921e-01 5.68350798e+04 -9.05703967e+00 -2.66453526e-15 2.63852581e+02 1.15050247e+02 3.03307268e+01 2.78827495e+01 3.79537560e+05
9.25058157e-01 5.72950362e+04 -8.54610587e+00 2.22044605e-16 2.63113923e+02 1.14900219e+02 2.76614585e+01 2.87974295e+01 3.79689540e+05
9.32195565e-01 5.77371036e+04 -8.54044201e+00 4.44089210e-16 2.63545242e+02 1.14406905e+02 2.51069769e+01 2.28156087e+01 3.79821679e+05
9.39050808e-01 5.81616946e+04 -8.77208882e+00 -4.44089210e-16 2.63703082e+02 1.14326615e+02 2.26572743e+01 1.95065959e+01 3.79936775e+05
9.45630827e-01 5.85692392e+04 -8.76675249e+00 -4.44089210e-16 2.63586404e+02 1.14057123e+02 2.03030384e+01 1.85394483e+01 3.80035460e+05
9.51942792e-01 5.89601813e+04 -8.69820840e+00 -2.22044605e-16 2.63650881e+02 1.13864763e+02 1.80400453e+01 1.54842427e+01 3.80120639e+05
9.57994053e-01 5.93349764e+04 -8.17804406e+00 1.11022302e-16 2.63205216e+02 1.13788981e+02 1.58548588e+01 1.16205027e+01 3.80192802e+05
9.63792101e-01 5.96940883e+04 -8.95743298e+00 -4.44089210e-16 2.63302778e+02 1.13645493e+02 1.37631491e+01 9.38603888e+00 3.80252951e+05
9.69344523e-01 6.00379869e+04 -8.47465253e+00 0.00000000e+00 2.63285457e+02 1.13809246e+02 1.17679210e+01 9.48436010e+00 3.80302201e+05
9.74658968e-01 6.03671460e+04 -8.81395497e+00 2.22044605e-16 2.63124296e+02 1.13812139e+02 9.85349842e+00 1.15013503e+01 3.80342159e+05
9.79743112e-01 6.06820411e+04 -9.70952210e+00 -1.11022302e-16 2.63175421e+02 1.13716588e+02 7.99000711e+00 1.11402494e+01 3.80374143e+05
9.84604625e-01 6.09831470e+04 -1.11987533e+01 4.44089210e-16 2.63550190e+02 1.13846321e+02 6.16633635e+00 9.87990709e+00 3.80398564e+05
9.89251145e-01 6.12709371e+04 -1.24563728e+01 1.11022302e-16 2.63301204e+02 1.13895786e+02 4.41743668e+00 7.83938720e+00 3.80415652e+05
9.93690253e-01 6.15458807e+04 -1.53069736e+01 -5.55111512e-17 2.63694076e+02 1.13886671e+02 2.71712543e+00 5.89799760e+00 3.80426583e+05
9.97929448e-01 6.18084424e+04 -2.02302413e+01 0.00000000e+00 2.63197660e+02 1.13602436e+02 9.63656376e-01 1.59493460e+00 3.80431703e+05
